10,daily,6-month,mean,mean,single,upper
15,daily,12-month,order,None,single,best
15,daily,12-month,order,None,single,lower
15,daily,12-month,order,None,single,upper
15,daily,12-month,order,order,single,best
15,daily,12-month,order,order,single,lower
15,daily,12-month,order,order,single,upper
15,daily,12-month,order,mean,single,best
15,daily,12-month,order,mean,single,lower
15,daily,12-month,order,mean,single,upper
15,daily,12-month,mean,None,single,best
15,daily,12-month,mean,None,single,lower
15,daily,12-month,mean,None,single,upper
15,daily,12-month,mean,order,single,best
15,daily,12-month,mean,order,single,lower
15,daily,12-month,mean,order,single,upper
15,daily,12-month,mean,mean,single,best
15,daily,12-month,mean,mean,single,lower
15,daily,12-month,mean,mean,single,upper
15,daily,6-month,order,None,single,best
15,daily,6-month,order,None,single,lower
15,daily,6-month,order,None,single,upper
15,daily,6-month,order,order,single,best
15,daily,6-month,order,order,single,lower
15,daily,6-month,order,order,single,upper
15,daily,6-month,order,mean,single,best
15,daily,6-month,order,mean,single,lower
15,daily,6-month,order,mean,single,upper
15,daily,6-month,mean,None,single,best
15,daily,6-month,mean,None,single,lower
15,daily,6-month,mean,None,single,upper
15,daily,6-month,mean,order,single,best
15,daily,6-month,mean,order,single,lower
15,daily,6-month,mean,order,single,upper
15,daily,6-month,mean,mean,single,best
15,daily,6-month,mean,mean,single,lower
15,daily,6-month,mean,mean,single,upper
20,daily,12-month,order,None,single,best
20,daily,12-month,order,None,single,lower
20,daily,12-month,order,None,single,upper
20,daily,12-month,order,order,single,best
20,daily,12-month,order,order,single,lower
20,daily,12-month,order,order,single,upper
20,daily,12-month,order,mean,single,best
20,daily,12-month,order,mean,single,lower
20,daily,12-month,order,mean,single,upper
20,daily,12-month,mean,None,single,best
20,daily,12-month,mean,None,single,lower
20,daily,12-month,mean,None,single,upper
20,daily,12-month,mean,order,single,best
20,daily,12-month,mean,order,single,lower
20,daily,12-month,mean,order,single,upper
20,daily,12-month,mean,mean,single,best
20,daily,12-month,mean,mean,single,lower
20,daily,12-month,mean,mean,single,upper
20,daily,6-month,order,None,single,best
20,daily,6-month,order,None,single,lower
20,daily,6-month,order,None,single,upper
20,daily,6-month,order,order,single,best
20,daily,6-month,order,order,single,lower
20,daily,6-month,order,order,single,upper
20,daily,6-month,order,mean,single,best
20,daily,6-month,order,mean,single,lower
20,daily,6-month,order,mean,single,upper
20,daily,6-month,mean,None,single,best
20,daily,6-month,mean,None,single,lower
20,daily,6-month,mean,None,single,upper
20,daily,6-month,mean,order,single,best
20,daily,6-month,mean,order,single,lower
20,daily,6-month,mean,order,single,upper
20,daily,6-month,mean,mean,single,best
20,daily,6-month,mean,mean,single,lower
20,daily,6-month,mean,mean,single,upper
25,daily,12-month,order,None,single,best
25,daily,12-month,order,None,single,lower
25,daily,12-month,order,None,single,upper
25,daily,12-month,order,order,single,best
25,daily,12-month,order,order,single,lower
25,daily,12-month,order,order,single,upper
25,daily,12-month,order,mean,single,best
25,daily,12-month,order,mean,single,lower
25,daily,12-month,order,mean,single,upper
25,daily,12-month,mean,None,single,best
25,daily,12-month,mean,None,single,lower
25,daily,12-month,mean,None,single,upper
25,daily,12-month,mean,order,single,best
25,daily,12-month,mean,order,single,lower
25,daily,12-month,mean,order,single,upper
25,daily,12-month,mean,mean,single,best
25,daily,12-month,mean,mean,single,lower
25,daily,12-month,mean,mean,single,upper
25,daily,6-month,order,None,single,best
25,daily,6-month,order,None,single,lower
25,daily,6-month,order,None,single,upper
25,daily,6-month,order,order,single,best
25,daily,6-month,order,order,single,lower
25,daily,6-month,order,order,single,upper
25,daily,6-month,order,mean,single,best
25,daily,6-month,order,mean,single,lower
25,daily,6-month,order,mean,single,upper
25,daily,6-month,mean,None,single,best
25,daily,6-month,mean,None,single,lower
25,daily,6-month,mean,None,single,upper
25,daily,6-month,mean,order,single,best
25,daily,6-month,mean,order,single,lower
25,daily,6-month,mean,order,single,upper
25,daily,6-month,mean,mean,single,best
25,daily,6-month,mean,mean,single,lower
25,daily,6-month,mean,mean,single,upper
