Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,54.997505,55.772118,53.865379,54.044136,33.241005,2203553
2000-01-04,53.746208,53.805794,51.541538,53.090767,32.654644,2800908
2000-01-05,53.150352,53.627037,52.137398,52.375736,32.214821,3121245
2000-01-06,52.912010,53.507866,51.958637,53.388695,32.837868,2504800
2000-01-07,54.103722,56.606316,53.805794,56.248802,34.597038,4136277
2000-01-10,56.665901,57.083000,55.593361,56.546730,34.780285,1539172
2000-01-11,57.142586,57.380928,56.010460,56.129631,34.523746,2770175
2000-01-12,56.606316,56.963829,56.308388,56.665901,34.853592,2146282
2000-01-13,57.142586,57.202171,56.725487,57.083000,35.110142,1619414
2000-01-14,57.202171,57.678856,56.487144,57.083000,35.110142,2673675
2000-01-18,56.963829,57.559685,54.937920,56.248802,34.597038,3340048
2000-01-19,56.248802,56.248802,50.051899,51.720299,31.811687,11968811
2000-01-20,51.958637,52.673664,50.111485,50.409412,31.005400,5447206
2000-01-21,50.528584,50.647755,47.608891,48.919773,30.089159,5313050
2000-01-24,49.038944,49.038944,44.808369,45.523396,28.000145,7284269
2000-01-25,44.093342,45.702152,42.901630,45.344639,27.890205,5290918
2000-01-26,45.702152,46.238422,43.974171,45.404224,27.926851,5003831
2000-01-27,44.927540,45.940495,42.544113,44.093342,27.120562,4920443
2000-01-28,43.020802,44.450855,42.722874,43.080383,26.497513,3293686
2000-01-31,43.080383,45.761738,43.080383,45.761738,28.146753,3558641
2000-02-01,45.761738,46.119251,44.927540,45.285053,27.853554,2990026
2000-02-02,45.761738,46.715107,45.523396,46.000080,28.293344,2726015
2000-02-03,46.000080,46.715107,44.570026,45.285053,27.853554,2564693
2000-02-04,45.285053,45.463810,44.093342,45.165882,27.780243,3830624
2000-02-07,44.808369,44.808369,42.424946,42.901630,26.387583,2786538
2000-02-08,43.855000,44.748783,42.842045,43.139973,26.534163,4717059
2000-02-09,42.424946,42.842045,40.518204,41.709915,25.654585,3887894
2000-02-10,41.233231,42.365356,40.399033,41.233231,25.361383,3323161
2000-02-11,40.518204,42.365356,40.279861,40.279861,24.774988,3398472
2000-02-14,41.233231,42.782455,40.637375,40.637375,24.994894,3405500
2000-02-15,40.875717,44.450855,40.756546,44.152927,27.157198,3576682
2000-02-16,43.974171,43.974171,42.544113,42.782455,26.421530,2862479
2000-02-17,44.093342,44.689198,43.318729,44.272099,27.341515,2501653
2000-02-18,44.033756,44.212513,41.888672,42.246185,26.090342,2509625
2000-02-22,42.007847,45.046711,40.994888,45.046711,27.819883,2590601
2000-02-23,45.046711,45.046711,41.888672,43.080383,26.605516,2300892
2000-02-24,43.080383,43.914585,40.577789,43.616657,26.936716,3674965
2000-02-25,43.616657,44.570026,42.305775,44.391270,27.415089,2698324
2000-02-28,44.450855,46.476765,43.318729,45.761738,28.261477,3050653
2000-02-29,46.715107,47.549305,45.582981,45.880909,28.335062,2803215
2000-03-01,46.715107,47.370548,44.391270,45.880909,28.335062,2390049
2000-03-02,45.880909,45.880909,42.901630,43.735828,27.010309,2390888
2000-03-03,43.974171,46.178837,42.663284,43.378311,26.789509,3312147
2000-03-06,43.616657,43.616657,41.948257,42.246185,26.090342,2419209
2000-03-07,41.471573,41.590748,39.266907,39.862762,24.618387,3324419
2000-03-08,39.743591,41.114059,38.432709,40.696960,25.133579,4569477
2000-03-09,42.305775,43.020802,40.816132,41.948257,25.906351,4908065
2000-03-10,43.378311,43.497486,41.829086,43.259144,26.715912,3397004
2000-03-13,42.782455,43.318729,41.829086,42.544113,26.274319,2238691
2000-03-14,42.603703,43.855000,42.186600,42.901630,26.495134,2446690
2000-03-15,42.067429,44.331684,41.471573,43.795414,27.047098,4192079
2000-03-16,45.642567,47.966404,44.391270,47.430134,29.291840,4170576
2000-03-17,46.357594,47.310963,44.689198,44.689198,27.599092,4578288
2000-03-20,45.523396,47.549305,44.093342,45.285053,27.967075,3576787
2000-03-21,44.808369,47.668476,44.748783,47.668476,29.439034,3217430
2000-03-22,47.072620,47.072620,44.093342,44.093342,27.231098,3007124
2000-03-23,44.570026,45.404224,43.735828,44.093342,27.231098,3423122
2000-03-24,44.152927,47.370548,43.855000,47.310963,29.218254,3155964
2000-03-27,46.476765,47.013035,44.808369,45.761738,28.261477,3039115
2000-03-28,45.165882,46.357594,44.450855,44.629612,27.562294,2426237
2000-03-29,44.450855,47.310963,44.450855,46.715107,28.850266,2610950
2000-03-30,46.774693,49.813557,46.715107,49.098530,30.322189,5189803
2000-03-31,50.528584,51.481953,48.741016,50.230656,31.021372,4237287
2000-04-03,52.435326,52.435326,50.826511,51.839466,32.014946,3496126
2000-04-04,52.316154,52.673664,49.456043,51.243610,31.646969,2987719
2000-04-05,51.005268,52.316154,50.290241,50.290241,31.058172,1990204
2000-04-06,50.766926,51.184025,48.621845,49.694386,30.690191,1841888
2000-04-07,49.336872,50.647755,49.098530,49.217701,30.395802,1321523
2000-04-10,49.217701,52.256565,48.741016,51.005268,31.499758,2335716
2000-04-11,51.720299,54.103722,51.601128,53.448280,33.008526,2895519
2000-04-12,52.792835,53.269524,50.051899,50.409412,31.131769,2072649
2000-04-13,53.150352,54.342064,50.766926,52.852425,32.640545,4517241
2000-04-14,50.528584,53.448280,50.111485,51.601128,31.867746,3362705
2000-04-17,50.290241,52.673664,50.290241,52.435326,32.382923,2304353
2000-04-18,51.720299,52.375736,50.886097,51.243610,31.646969,2335716
2000-04-19,52.375736,52.971596,51.422367,51.779881,31.978151,2327534
2000-04-20,51.779881,54.342064,51.541538,54.342064,33.560482,2306136
2000-04-24,53.388695,55.652946,53.388695,53.627037,33.118912,2983208
2000-04-25,54.222893,55.712532,53.627037,55.116676,34.038868,2623327
2000-04-26,55.295433,55.652946,52.375736,53.090767,32.787739,2341694
2000-04-27,51.720299,53.805794,51.541538,52.733253,32.566921,2230929
2000-04-28,53.150352,54.282478,51.779881,53.388695,32.971718,1911746
2000-05-01,52.554497,53.567451,51.899052,52.912010,32.677334,1341767
2000-05-02,52.196980,52.614082,51.124439,51.481953,31.794153,2019364
2000-05-03,52.196980,52.316154,51.064854,51.660709,31.904556,1385297
2000-05-04,51.303200,51.899052,50.409412,50.766926,31.352571,2842340
2000-05-05,50.051899,52.614082,49.932728,51.779881,31.978151,1608296
2000-05-08,51.005268,52.316154,50.886097,51.779881,31.978151,837556
2000-05-09,50.826511,52.077808,50.826511,51.481953,31.794153,1215478
2000-05-10,51.541538,51.839466,50.290241,51.303200,31.683748,1211702
2000-05-11,51.958637,52.137398,50.945683,51.124439,31.573359,1575989
2000-05-12,50.766926,51.958637,50.528584,50.737133,31.334166,1181284
2000-05-15,51.243610,53.805794,51.243610,52.971596,32.714119,2298584
2000-05-16,53.627037,54.342064,53.209938,53.507866,33.045322,1911221
2000-05-17,51.601128,52.316154,51.481953,51.601128,31.974854,1953282
2000-05-18,51.601128,53.031181,51.601128,52.420425,32.482548,1029192
2000-05-19,52.435326,52.852425,51.601128,51.720299,32.048691,2215510
2000-05-22,51.958637,51.958637,50.051899,50.766926,31.457941,985872
2000-05-23,51.481953,52.196980,50.647755,50.886097,31.531794,2921532
2000-05-24,51.481953,51.899052,50.945683,51.481953,31.901012,2368651
2000-05-25,51.481953,51.601128,50.051899,50.945683,31.568707,2161911
2000-05-26,51.005268,51.839466,50.290241,51.064854,31.642550,1616372
2000-05-30,51.362782,52.852425,51.243610,52.614082,32.602531,1990624
2000-05-31,52.792835,53.209938,51.422367,52.137398,32.307163,1712138
2000-06-01,51.899052,54.461235,51.899052,53.924965,33.414822,2229356
2000-06-02,55.295433,56.367973,51.958637,53.984550,33.451759,3460148
2000-06-05,54.580406,54.759163,53.150352,54.103722,33.525593,1677943
2000-06-06,53.627037,54.163307,52.435326,53.865379,33.377911,1619834
2000-06-07,53.865379,53.924965,51.005268,51.303200,31.790258,2619970
2000-06-08,51.303200,51.422367,47.608891,49.098530,30.424105,5205956
2000-06-09,49.575214,50.647755,49.575214,49.634800,30.756409,1956010
2000-06-12,49.753971,49.753971,48.860188,48.860188,30.276426,1435540
2000-06-13,48.383503,48.443089,47.728062,47.847233,29.648737,1920661
2000-06-14,49.098530,49.813557,48.860188,48.919773,30.313356,2505429
2000-06-15,48.979359,49.277287,48.323917,48.502674,30.054886,1906816
2000-06-16,48.502674,48.562260,46.238422,46.238422,28.651833,3006494
2000-06-19,46.357594,46.476765,36.228043,38.373123,23.778069,21705854
2000-06-20,35.393845,35.989700,33.487106,34.917160,21.636568,26062612
2000-06-21,34.559647,35.274673,33.606277,35.274673,21.858099,13739374
2000-06-22,35.274673,35.751358,32.891251,33.367931,20.676584,16582867
2000-06-23,33.487106,33.785034,32.652905,33.070004,20.491978,8643868
2000-06-26,33.248760,33.308350,31.937880,32.652905,20.233513,8752954
2000-06-27,32.176220,32.950832,31.520781,31.699537,19.642756,8495027
2000-06-28,31.818708,33.129593,30.626995,32.503941,20.141203,11424112
2000-06-29,31.818708,33.129593,31.461193,32.176220,19.938133,5854393
2000-06-30,32.712494,33.129593,31.818708,32.116634,19.901203,5598354
2000-07-03,32.593323,33.070004,32.057049,32.772076,20.307352,2090165
2000-07-05,32.891251,33.367931,32.057049,32.414562,20.085821,4948029
2000-07-06,32.414562,33.367931,32.057049,33.367931,20.676584,5909776
2000-07-07,32.950832,33.367931,32.295395,33.010422,20.455051,6014037
2000-07-10,33.367931,33.904205,31.937880,33.367931,20.676584,12409774
2000-07-11,33.308350,34.321304,33.248760,34.321304,21.267338,10773787
2000-07-12,33.844620,34.738403,33.785034,34.261719,21.230421,7190706
2000-07-13,34.023376,34.917160,33.963791,34.142548,21.156578,4417070
2000-07-14,34.440475,35.155502,33.665859,34.440475,21.341183,4531087
2000-07-17,35.632187,35.989700,34.857574,35.989700,22.301172,5723384
2000-07-18,35.751358,35.930115,34.738403,35.155502,21.784254,5264276
2000-07-19,35.274673,35.513016,34.619232,35.453430,21.968863,5417417
2000-07-20,35.989700,35.989700,34.142548,34.559647,21.415026,4948344
2000-07-21,33.844620,34.142548,33.129593,33.129593,20.528891,5908622
2000-07-24,33.487106,34.797989,33.367931,33.725449,20.898125,5644506
2000-07-25,34.797989,35.572601,34.380890,35.215088,21.821180,5201761
2000-07-26,34.440475,34.619232,33.367931,33.487106,20.750418,5879147
2000-07-27,33.844620,33.963791,32.831661,33.308350,20.639648,3594619
2000-07-28,33.189178,33.248760,31.461193,31.461193,19.495056,6141690
2000-07-31,32.295395,33.070004,31.878292,32.414562,20.085821,4055091
2000-08-01,32.414562,32.772076,31.937880,32.533733,20.159670,2009609
2000-08-02,32.533733,32.950832,32.116634,32.176220,19.938133,3911600
2000-08-03,32.414562,32.474148,31.580364,31.580364,19.568907,3252674
2000-08-04,32.533733,32.533733,31.699537,31.997465,19.827368,3623569
2000-08-07,31.997465,34.321304,31.759123,33.963791,21.045803,5704294
2000-08-08,34.202133,34.678818,33.606277,34.559647,21.415026,5718874
2000-08-09,35.155502,35.274673,33.785034,34.142548,21.156578,5424444
2000-08-10,34.440475,34.619232,33.665859,33.844620,20.971964,3522768
2000-08-11,33.129593,34.321304,33.129593,33.487106,20.750418,5023026
2000-08-14,33.487106,33.606277,32.950832,33.546692,20.787346,3711677
2000-08-15,33.606277,34.500061,33.308350,33.725449,20.898125,3405081
2000-08-16,33.427521,33.606277,32.414562,32.414562,20.193140,3447457
2000-08-17,32.891251,33.606277,32.474148,32.712494,20.378733,5670204
2000-08-18,34.082958,34.082958,33.487106,33.785034,21.046890,3673602
2000-08-21,34.678818,35.274673,34.380890,35.274673,21.974882,4012610
2000-08-22,35.632187,37.717682,35.453430,36.823898,22.940004,7403635
2000-08-23,36.823898,37.062241,36.108871,36.347214,22.643040,4366617
2000-08-24,36.466385,38.134781,34.857574,38.134781,23.756622,6831349
2000-08-25,38.253952,38.968979,37.777267,38.015610,23.682379,5888273
2000-08-28,38.134781,38.432709,37.181412,37.181412,23.162708,3732970
2000-08-29,36.704727,37.062241,36.228043,36.585556,22.791513,3669826
2000-08-30,36.704727,38.432709,36.704727,37.658096,23.459675,4359275
2000-08-31,37.658096,38.075195,36.764313,37.062241,23.088470,4084355
2000-09-01,37.062241,37.777267,37.062241,37.598511,23.422552,2651438
2000-09-05,37.658096,38.313538,37.300583,37.896439,23.608152,2919749
2000-09-06,38.253952,39.803177,38.194366,38.968979,24.276312,4677934
2000-09-07,38.373123,38.373123,36.466385,36.466385,22.717278,6748800
2000-09-08,35.274673,35.632187,33.367931,33.367931,20.787054,8236680
2000-09-11,34.797989,35.691772,34.678818,34.857574,21.715046,3758144
2000-09-12,34.857574,35.274673,34.082958,35.274673,21.974882,4697444
2000-09-13,35.274673,36.645142,35.155502,35.751358,22.271841,5394341
2000-09-14,35.751358,36.406799,35.572601,35.810944,22.308964,3825694
2000-09-15,35.870529,36.108871,34.678818,34.797989,21.677929,4108690
2000-09-18,34.917160,35.274673,33.844620,34.082958,21.232485,3380956
2000-09-19,33.606277,34.321304,32.652905,34.321304,21.380964,4096103
2000-09-20,33.606277,34.082958,32.950832,33.367931,20.787054,2827026
2000-09-21,33.844620,34.440475,33.785034,33.844620,21.084011,2680702
2000-09-22,34.023376,34.738403,33.725449,34.619232,21.566565,1929367
2000-09-25,34.619232,34.917160,33.427521,33.904205,21.121136,2362253
2000-09-26,33.844620,34.380890,33.487106,34.261719,21.343849,1892446
2000-09-27,34.202133,34.380890,32.950832,33.248760,20.712805,2984152
2000-09-28,33.308350,34.917160,33.189178,34.738403,21.640808,3043311
2000-09-29,34.678818,35.155502,33.725449,33.963791,21.158249,2443963
2000-10-02,34.321304,34.738403,33.606277,34.321304,21.380964,3114322
2000-10-03,34.202133,35.989700,34.023376,35.453430,22.086237,4229210
2000-10-04,35.334259,37.240997,35.334259,36.108871,22.494556,3580668
2000-10-05,36.347214,36.406799,34.857574,34.917160,21.752167,3394696
2000-10-06,35.393845,35.870529,34.500061,34.797989,21.677929,2561756
2000-10-09,35.155502,35.274673,34.440475,35.215088,21.937765,1633574
2000-10-10,35.215088,35.453430,34.738403,34.738403,21.640808,2448788
2000-10-11,34.797989,35.751358,34.321304,34.380890,21.418089,3636156
2000-10-12,34.321304,34.500061,32.891251,33.367931,20.787054,3600493
2000-10-13,33.010422,33.606277,32.652905,33.010422,20.564339,3696678
2000-10-16,33.785034,34.321304,33.248760,34.142548,21.269608,4503710
2000-10-17,33.606277,33.844620,33.070004,33.606277,20.935535,5009390
