12fb542a-c05c-11eb-8545-95fa4750c8c5,MMM,1999-06-03,25.04,30,2,28.338905108990996,32.68689916245351,26.60965366437205,9.364188448701283,8.514409000194567,6.654412820033383,46.158833706709544,53.11559398395875,72.2977547495682,26.06,0,74.89699543424604
12fb552e-c05c-11eb-8547-95fa4750c8c5,MMM,1999-10-07,26.21,30,4,47.012639882438584,27.54024292239895,19.828080154560297,3.594124888714556,4.875966147117427,4.981242646535191,26.271097552737164,24.02553763440856,33.05027166148752,26.08,0,24.968546174192213
12fb54c0-c05c-11eb-8546-95fa4750c8c5,MMM,1999-06-03,25.04,35,2,28.338905108990996,32.68689916245351,26.60965366437205,9.620349046053773,8.768579183552907,6.904226387763319,46.158833706709544,53.11559398395875,72.2977547495682,26.06,0,74.89699543424604
12fb54c0-c05c-11eb-8546-95fa4750c8c5,MMM,1999-06-03,25.04,35,2,28.338905108990996,32.68689916245351,26.60965366437205,9.620349046053773,8.768579183552907,6.904226387763319,46.158833706709544,53.11559398395875,72.2977547495682,26.18,1,78.3670446540657
12fb542a-c05c-11eb-8545-95fa4750c8c5,MMM,1999-06-03,25.04,30,2,28.338905108990996,32.68689916245351,26.60965366437205,9.364188448701283,8.514409000194567,6.654412820033383,46.158833706709544,53.11559398395875,72.2977547495682,26.18,1,78.3670446540657
12fb552e-c05c-11eb-8547-95fa4750c8c5,MMM,1999-10-07,26.21,30,4,47.012639882438584,27.54024292239895,19.828080154560297,3.594124888714556,4.875966147117427,4.981242646535191,26.271097552737164,24.02553763440856,33.05027166148752,28.16,1,67.69503299093854
12fb54c0-c05c-11eb-8546-95fa4750c8c5,MMM,1999-06-03,25.04,35,2,28.338905108990996,32.68689916245351,26.60965366437205,9.620349046053773,8.768579183552907,6.904226387763319,46.158833706709544,53.11559398395875,72.2977547495682,24.95,2,20.441276429778924
12fb542a-c05c-11eb-8545-95fa4750c8c5,MMM,1999-06-03,25.04,30,2,28.338905108990996,32.68689916245351,26.60965366437205,9.364188448701283,8.514409000194567,6.654412820033383,46.158833706709544,53.11559398395875,72.2977547495682,24.95,2,20.441276429778924
12fb552e-c05c-11eb-8547-95fa4750c8c5,MMM,1999-10-07,26.21,30,4,47.012639882438584,27.54024292239895,19.828080154560297,3.594124888714556,4.875966147117427,4.981242646535191,26.271097552737164,24.02553763440856,33.05027166148752,27.27,2,51.09532647783269
12fb54c0-c05c-11eb-8546-95fa4750c8c5,MMM,1999-06-03,25.04,35,2,28.338905108990996,32.68689916245351,26.60965366437205,9.620349046053773,8.768579183552907,6.904226387763319,46.158833706709544,53.11559398395875,72.2977547495682,25.93,3,63.46911299765641
12fb542a-c05c-11eb-8545-95fa4750c8c5,MMM,1999-06-03,25.04,30,2,28.338905108990996,32.68689916245351,26.60965366437205,9.364188448701283,8.514409000194567,6.654412820033383,46.158833706709544,53.11559398395875,72.2977547495682,25.93,3,63.46911299765641
12fb552e-c05c-11eb-8547-95fa4750c8c5,MMM,1999-10-07,26.21,30,4,47.012639882438584,27.54024292239895,19.828080154560297,3.594124888714556,4.875966147117427,4.981242646535191,26.271097552737164,24.02553763440856,33.05027166148752,27.34,3,52.32139272378567
12fb542a-c05c-11eb-8545-95fa4750c8c5,MMM,1999-06-03,25.04,30,2,28.338905108990996,32.68689916245351,26.60965366437205,9.364188448701283,8.514409000194567,6.654412820033383,46.158833706709544,53.11559398395875,72.2977547495682,25.25,4,36.256851914035124
12fb54c0-c05c-11eb-8546-95fa4750c8c5,MMM,1999-06-03,25.04,35,2,28.338905108990996,32.68689916245351,26.60965366437205,9.620349046053773,8.768579183552907,6.904226387763319,46.158833706709544,53.11559398395875,72.2977547495682,25.25,4,36.256851914035124
12fb552e-c05c-11eb-8547-95fa4750c8c5,MMM,1999-10-07,26.21,30,4,47.012639882438584,27.54024292239895,19.828080154560297,3.594124888714556,4.875966147117427,4.981242646535191,26.271097552737164,24.02553763440856,33.05027166148752,29.29,4,75.31129679530181
12fb542a-c05c-11eb-8545-95fa4750c8c5,MMM,1999-06-03,25.04,30,2,28.338905108990996,32.68689916245351,26.60965366437205,9.364188448701283,8.514409000194567,6.654412820033383,46.158833706709544,53.11559398395875,72.2977547495682,25.82,5,62.913801736504446
12fb54c0-c05c-11eb-8546-95fa4750c8c5,MMM,1999-06-03,25.04,35,2,28.338905108990996,32.68689916245351,26.60965366437205,9.620349046053773,8.768579183552907,6.904226387763319,46.158833706709544,53.11559398395875,72.2977547495682,25.82,5,62.913801736504446
12fb552e-c05c-11eb-8547-95fa4750c8c5,MMM,1999-10-07,26.21,30,4,47.012639882438584,27.54024292239895,19.828080154560297,3.594124888714556,4.875966147117427,4.981242646535191,26.271097552737164,24.02553763440856,33.05027166148752,27.88,5,51.41139094650408
12fb542b-c05c-11eb-8545-95fa4750c8c5,MMM,1999-09-23,27.15,30,2,59.41231706575003,32.00101817600316,23.353646664521495,6.979519059051557,7.234222714274836,6.563833108949657,41.22578088375314,45.64192507704164,68.39378238341972,27.13,0,18.469209399992778
12fb54c1-c05c-11eb-8546-95fa4750c8c5,MMM,1999-09-23,27.15,35,2,59.41231706575003,32.00101817600316,23.353646664521495,8.095400242582196,8.352760658826089,7.675378358517826,41.22578088375314,45.64192507704164,68.39378238341972,27.13,0,18.469209399992778
12fb54c1-c05c-11eb-8546-95fa4750c8c5,MMM,1999-09-23,27.15,35,2,59.41231706575003,32.00101817600316,23.353646664521495,8.095400242582196,8.352760658826089,7.675378358517826,41.22578088375314,45.64192507704164,68.39378238341972,26.21,1,4.617071702207156
