date,amount,price,sid,symbol,value
2011-08-04 23:59:59.999989+00:00,0.05285387980560237,61.31,141,OXY,-3.2404713708814814
2011-08-04 23:59:59.999989+00:00,0.03993701924485595,81.43,189,WAT,-3.2520714771086205
2011-08-04 23:59:59.999989+00:00,0.10846218992555766,30.2,195,YUM,-3.275558135751841
2011-08-11 23:59:59.999989+00:00,0.006336094632881811,278.0,21,AZO,-1.7614343079411434
2011-08-11 23:59:59.999989+00:00,0.08821101960529783,19.96,30,BMY,-1.7606919513217447
2011-08-11 23:59:59.999989+00:00,0.054398173289865015,32.32,45,CL,-1.7581489607284373
2011-08-11 23:59:59.999989+00:00,0.06775430066181241,25.9,74,FE,-1.7548363871409414
2011-08-11 23:59:59.999989+00:00,0.02715243298001839,63.85,94,HUM,-1.7336828457741742
2011-08-11 23:59:59.999989+00:00,0.08888644854561403,19.71,109,LB,-1.7519519008340527
2011-08-11 23:59:59.999989+00:00,0.03281110847952853,53.24,137,NSC,-1.7468634154500988
2011-08-11 23:59:59.999989+00:00,0.07139342054155716,24.57,166,SO,-1.7541363427060594
2011-08-11 23:59:59.999989+00:00,0.11829385373699584,14.89,169,SBUX,-1.7613954821438682
2011-08-18 23:59:59.999989+00:00,-0.07802832856941204,40.42,13,AON,3.153905040775635
2011-08-18 23:59:59.999989+00:00,-0.09591830187329752,32.24,20,ADP,3.0924060523951122
2011-08-18 23:59:59.999989+00:00,-0.1303340454757292,24.05,26,BAX,3.134533793691287
2011-08-18 23:59:59.999989+00:00,-0.16918105391762597,17.76,52,CSX,3.0046555175770377
2011-08-18 23:59:59.999989+00:00,-0.13805512785268104,23.65,69,ES,3.265003773715906
2011-08-18 23:59:59.999989+00:00,-0.06312822233172004,49.16,71,XOM,3.103383409827357
2011-08-18 23:59:59.999989+00:00,-0.08888644854561403,20.23,109,LB,1.798172854077772
2011-08-18 23:59:59.999989+00:00,-0.14362766556548456,22.14,117,MRO,3.179916515619828
2011-08-18 23:59:59.999989+00:00,-0.04595447041561955,69.74,123,MCK,3.204864766785307
2011-08-18 23:59:59.999989+00:00,-0.1345418242201091,26.0,124,MDT,3.498087429722837
2011-08-18 23:59:59.999989+00:00,-0.09295453411878551,32.5,131,MSI,3.021022358860529
2011-08-18 23:59:59.999989+00:00,-0.03281110847952853,52.86,137,NSC,1.734395194227878
2011-08-18 23:59:59.999989+00:00,-0.05285387980560237,56.71,141,OXY,2.9973435237757102
2011-08-18 23:59:59.999989+00:00,-0.3071596213277467,12.04,149,PFE,3.69820184078607
2011-08-18 23:59:59.999989+00:00,-0.03993701924485595,75.71,189,WAT,3.023631727028044
2011-08-18 23:59:59.999989+00:00,-0.10846218992555766,29.98,195,YUM,3.2516964539682185
2011-08-25 23:59:59.999989+00:00,0.08109500408886094,33.51,131,MSI,-2.71749358701773
2011-09-01 23:59:59.999989+00:00,-0.12918023212059132,27.5,186,WBA,3.5524563833162612
2011-09-08 23:59:59.999989+00:00,-0.08821101960529783,22.08,30,BMY,1.9476993128849758
2011-09-08 23:59:59.999989+00:00,-0.054398173289865015,36.41,45,CL,1.980637489483985
2011-09-08 23:59:59.999989+00:00,-0.10915874435077993,31.78,55,DHR,3.4690648954677865
2011-09-08 23:59:59.999989+00:00,-0.12329289920375426,26.41,65,EIX,3.25616546797115
2011-09-08 23:59:59.999989+00:00,-0.06775430066181241,28.03,74,FE,1.899153047550602
2011-09-08 23:59:59.999989+00:00,-0.09485591813043906,36.1,91,HON,3.42429864450885
2011-09-08 23:59:59.999989+00:00,-0.02715243298001839,69.97,94,HUM,1.8998557356118868
2011-09-08 23:59:59.999989+00:00,-0.06918631433470132,49.43,102,JNJ,3.4198795175642864
2011-09-08 23:59:59.999989+00:00,-0.08109500408886094,34.3,131,MSI,2.78155864024793
2011-09-08 23:59:59.999989+00:00,-0.3257068321485004,10.3,134,NEE,3.354780371129554
2011-09-08 23:59:59.999989+00:00,-0.14576287419295764,23.89,143,ORCL,3.482275064469758
2011-09-08 23:59:59.999989+00:00,-0.07139342054155716,26.42,166,SO,1.8862141707079403
2011-09-08 23:59:59.999989+00:00,-0.11829385373699584,16.56,169,SBUX,1.958946217884651
2011-09-15 23:59:59.999989+00:00,-0.09192170596191013,29.55,62,EMN,2.7162864111744445
2011-11-24 23:59:59.999989+00:00,-0.006336094632881811,316.59,21,AZO,2.0059441998240524
2011-11-24 23:59:59.999989+00:00,0.08719758907792026,44.64,88,HSY,-3.8925003764383606
2011-12-01 23:59:59.999989+00:00,-0.08719758907792026,46.41,88,HSY,4.046840109106279
2012-04-12 23:59:59.999989+00:00,0.15859409282051082,24.81,117,MRO,-3.9347194428768733
2012-04-19 23:59:59.999989+00:00,-0.15859409282051082,25.1,117,MRO,3.980711729794822
2012-04-26 23:59:59.999989+00:00,0.4192283358424106,9.35,4,AES,-3.9197849401265388
2012-04-26 23:59:59.999989+00:00,0.09877217769281837,39.8,48,COP,-3.931132672174171
2012-05-03 23:59:59.999989+00:00,-0.4192283358424106,9.44,4,AES,3.957515490352356
2012-05-03 23:59:59.999989+00:00,-0.09877217769281837,40.16,48,COP,3.9666906561435855
2012-05-10 23:59:59.999989+00:00,0.4258253697583146,9.37,4,AES,-3.9899837146354074
2012-05-10 23:59:59.999989+00:00,0.061934575525831134,64.06,51,COST,-3.9675289081847427
2012-05-10 23:59:59.999989+00:00,0.05545101809917105,71.48,122,MCD,-3.963638773728747
2012-05-10 23:59:59.999989+00:00,0.1789785137918599,22.33,146,PAYX,-3.996590212972231
2012-05-10 23:59:59.999989+00:00,0.08110540988174254,48.71,154,PG,-3.9506445153396794
2012-05-17 23:59:59.999989+00:00,-0.4258253697583146,9.32,4,AES,3.968692446147492
2012-05-17 23:59:59.999989+00:00,-0.061934575525831134,65.18,51,COST,4.036895632773674
2012-05-17 23:59:59.999989+00:00,0.09038537758534615,36.95,62,EMN,-3.3397397017785404
2012-05-17 23:59:59.999989+00:00,0.1241831128165147,26.9,76,BEN,-3.3405257347642454
2012-05-17 23:59:59.999989+00:00,0.02071132728196422,161.63,84,GWW,-3.347571828583877
2012-05-17 23:59:59.999989+00:00,0.15809941105374203,21.11,99,IP,-3.3374785673444944
2012-05-17 23:59:59.999989+00:00,0.5738926986443064,5.81,105,KEY,-3.3343165791234197
2012-05-17 23:59:59.999989+00:00,0.1123043644029444,29.9,107,KLAC,-3.3579004956480376
2012-05-17 23:59:59.999989+00:00,0.10028019786837353,33.16,129,MCO,-3.3252913613152657
2012-05-17 23:59:59.999989+00:00,-0.1789785137918599,22.41,146,PAYX,4.01090849407558
2012-05-17 23:59:59.999989+00:00,-0.08110540988174254,48.8,154,PG,3.957944002229036
2012-05-17 23:59:59.999989+00:00,0.07334616320113109,45.58,158,QCOM,-3.343118118707555
2012-05-17 23:59:59.999989+00:00,0.058993570048185055,56.51,168,SWK,-3.3337266434229376
2012-05-17 23:59:59.999989+00:00,0.14662781790340457,22.73,173,TXT,-3.332850300944386
2012-05-17 23:59:59.999989+00:00,0.2361414007877776,14.12,191,WY,-3.3343165791234193
2012-05-24 23:59:59.999989+00:00,0.07223614062486701,37.66,20,ADP,-2.7204130559324913
2012-05-24 23:59:59.999989+00:00,0.03382071238535181,80.7,53,CMI,-2.7293314894978913
2012-05-24 23:59:59.999989+00:00,-0.02071132728196422,165.19,84,GWW,3.42130415370767
2012-05-24 23:59:59.999989+00:00,0.13899255351396758,19.61,97,INTC,-2.725643974408904
2012-05-24 23:59:59.999989+00:00,-0.5738926986443064,5.87,105,KEY,3.3687501410420784
2012-05-24 23:59:59.999989+00:00,0.04293452690084718,63.33,114,LMT,-2.719043588630652
2012-05-24 23:59:59.999989+00:00,0.12122238350726454,22.49,116,LOW,-2.726291405078379
2012-05-24 23:59:59.999989+00:00,-0.058993570048185055,58.54,168,SWK,3.453483590620753
2012-05-24 23:59:59.999989+00:00,-0.14662781790340457,23.38,173,TXT,3.4281583825815987
2012-05-24 23:59:59.999989+00:00,-0.2361414007877776,14.66,191,WY,3.4618329355488195
2012-05-31 23:59:59.999989+00:00,0.049036186070602,57.57,28,BA,-2.823013232084557
